,query_id,query,query_locale,product_id,esci_label,product_title,product_description,product_bullet_point,product_brand,product_color_name,product_locale,example_id,fold
1579231,,swift duster handle,us,B07YQDFRYR,exact,"Swiffer Ceiling Fan Duster Super Extender Handle Starter Kit, 6 Heavy Duty Refills",,"60% More Refills vs standard Duster Super Extended Handle Starter Kit pack
Super Extender Handle Starter Kit comes with 6 Heavy Duty Duster Refills
Super Extender Handle is able to extend up to 6ft, helping you get to hard to reach areas
Swiffer Heavy Duty Dusters TRAP + LOCK up to 3x more dust & allergens. vs. feather duster, common inanimate allergens from cat and dog dander & dust mite matter
Specially coated fibers grab onto dust & don't let go",Swiffer,,us,1178275.0,1
775535,32862.0,カラコン 1ヶ月 度なし,jp,B09286LR45,substitute,１ヶ月交換 度なしCosplay コスプレ【2枚入】コスプレ×ハーフ目 フチなし 高発色カラコン アップルジュレオーロラ12色 (クロス),"さらに2枚入り 1,299円(税)というプチプラだから、お休みの日やファッション・メイクに合わせて変えてもOK<br> <br> ■販売名：JKR <br> ■度数：0.00<br> <br> ■入り数：1箱2枚入り<br> ■含水率：38.00%<br> ■中心厚：0.06mm(-3.00D)<br> ■BC：8.6m<br> ■DIA/着色直径：<br> 　★ナチュラルシリーズ<br> 01.   あなたは青い DIA：14.2mm<br> 02.   ステインブラウン  DIA：14.2mm<br> <br> ■承認番号：22600BZX00258000<br> ■製造販売元：タカト株式会社<br> ■生産国：台湾<br> ■レンズ素材成分：2-HEMA、MAA、EGDMA<br> ■保存液主成分：塩化ナトリウム、緩衝剤（リン酸系）<br> ■着色剤成分：アントラキノン系着色剤、フタロシアニン系着色剤、金属酸化物系着色剤、ジオキサジン系着色剤、アゾ系着色剤<br> ■製法：キャストモールド製法<br> ■製造工場名：タカト株式会社.<br> ■EXP：製造後5年","1箱2枚入(片目約1ヶmonth) 含水率：38.00% 直径:14.5mm
高度管理医療機器 医療機器承認番号: 22600BZX00258000
インナーカラー構造なので、色素が直接瞳に触れません。UVカット構造で瞳から入る紫外線を防ぎま す。
DIA：14.5mm　BC：8.6mm　含水率：38%
メーカー：タカト株式会社",JKR,クロス,jp,,3
1328153,,biblia graeca,us,1848677502,substitute,Beastly Bible Stories: Book 6,"<b>So you think the Bible is boring?</b><br/><br/>THINK AGAIN!<br/><br/>The baby in the manger is only the beginning...This book is full of the blood and guts that other children's Bible stories are afraid to mention. STARRING JESUS ~ the troublemaking Teacher ~ who is gaining fans, followers and deadly enemies...<br/><br/>Are YOU brave enough for<br/><br/>BEASTLY BIBLE STORIES?",,Kevin Mayhew,,us,385564.0,5
497322,21512.0,intercambiador de calor circular,es,B09CTBN8DR,irrelevant,MYBOON 120mm 10 Tubos radiador de refrigeración por Agua para Ordenador G1 / 4 Rosca Hembra disipación de Calor Ordenador PC CPU Sistema de refrigeración por Agua,"Características: 100% nuevo y de alta calidad. Está hecho de material de aluminio puro y adopta una zona de disipación en forma de U con un grosor de 7 mm. Las aletas de disipación de calor en forma de S están dispuestas en una alta densidad. Este diseño aumenta efectivamente el área de disipación de calor y mejora la eficiencia del intercambio de calor. <br> Aplicación del producto: Se utiliza en el sistema de enfriamiento de enfriamiento por agua de PC u otros equipos industriales diversos y enfriamiento de chips electrónicos. <br> Proceso del producto: Adopte el U- avanzado de 7.0 mm. Zona de disipación en forma, canal de drenaje único que aumenta efectivamente el área de disipación de calor, tecnología de soldadura única, mejora en gran medida el rendimiento de disipación de calor. <br> La placa lateral utilizada para hornear el procesamiento de laca, suave y tiene un sentido simple, parece lujoso, fácil, el diseño exterior blanco es para hacer una persona con sentimiento más maduro y serio. Tecnología de formación de soldadura en un solo paso, disipación de calor de una sola fila. <br> Hay 10 cursos de agua circulantes, y el dispositivo de aislamiento de agua está diseñado en el medio de la cámara de agua superior para evitar que el agua se cruce, por lo que la seguridad de su hardware es más garantizado. <br> Especificaciones: Materiales: Aluminio <br> Color: Negro <br> Entrada / salida: Rosca G1 / 4 '' <br> Tamaño: aproximadamente 120 mm / 4.72 pulgadas <br> <b> Nota: No se vende al por menor paquete. <br> Permita un error de 0-1 cm debido a la medición manual. Por favor, asegúrese de que no le importe antes de ofertar. <br> Debido a la diferencia entre diferentes monitores, es posible que la imagen no refleje el color real del artículo. ¡Gracias! El paquete incluye: 1 radiador de aluminio.","✿ Está hecho de material de aluminio puro y adopta una zona de disipación en forma de U con un grosor de 7 mm.Las aletas de disipación de calor en forma de S están dispuestas en una alta densidad.Este diseño aumenta efectivamente el área de disipación de calor y mejora la eficiencia del intercambio de calor.
✿ Aplicación del producto: se utiliza en el sistema de refrigeración por agua de PC u otros equipos industriales diversos y refrigeración de chips electrónicos
✿ Proceso del producto: Adopte una zona de disipación avanzada en forma de U de 70 mm, un solo canal de drenaje aumenta efectivamente el área de disipación de calor, tecnología de soldadura única, mejora en gran medida el rendimiento de disipación de calor
✿ La placa lateral utilizada para hornear el procesamiento de lacas, es suave y tiene un sentido simple, parece lujoso, fácil, el diseño exterior blanco es para hacer que una persona con una sensación madura y seria más Tecnología de formación de soldadura de un paso, disipación de calor de una sola fila
✿ Hay 10 cursos de agua circulantes, y el dispositivo de aislamiento de agua está diseñado en el medio de la cámara de agua superior para evitar que el agua se cruce, de modo que la seguridad de su hardware esté más garantizada.",MYBOON,Oscuro,es,,1
1836712,,liquid food coloring,us,B07T88BVXN,exact,"Food Coloring-14 Color Variety Kit-cake food coloring liquid Variety Kit for Food color Baking, Decorating,Fondant and Cooking, Slime Making Supplies Kit - .25 fl. oz. Bottles","<p><b>Good Cooking Gourmet Food Coloring - 10 Color Liqual Variety Kit in .25 fl. oz.  bottles</b></p> <p></p> <p>This food coloring kit includes: CCoal Black,  Chocolate Brown,Royal Blue,Teal,Fruit Green,Chartreuse,Lemon Yellow,Sunset Yellow,Super Red,Sunset Red,Deep Pink,Rose,Grape Violet,Citron purple</p> <p></p> <p>Create the masterpiece you have in mind, with the finest food coloring gels on the market today. </p> <p></p> <p>Each bottle has an easy to use pop-top cap, with its unique droplet design for precise measurements, allowing you to achieve the same color combinations time after time! </p> <p></p> <p>Superior coloring strength over any other Perfect for all of your slime making DIY projects too!!</p> <p></p> <p>Safety Information:</p> <p></p> <p>Care should be taken during use, as colouring may stain soft furnishings.</p> <p></p> <p>Directions:</p> <p></p> <p>Add a small amount to the desired food product, taking care to mix in thoroughly. This colouring is highly concentrated, so only a small amount is needed.</p>","This listing is for 14 x Food Coloring .25 fl. oz
This food coloring kit includes:Coal Black, Chocolate Brown,Royal Blue,Teal,Fruit Green,Chartreuse,Lemon Yellow,Sunset Yellow,Super Red,Sunset Red,Deep Pink,Rose,Grape Violet,Citron purple
Food Color Flo is a liquid food coloring for adding to your edible ingredients to produce a bright coloured finish. It's ideal for mixing into royal icing, buttercream and are ready-to-use with your air brush too for those all important cake creations. The colouring is highly concentrated and has single drop control so add a small amount, adding more to achieve the desired shade.
Highly concentrated Liquid Food Colour with Single drop control,Perfect for frozen good,cookies, whipped toppings, icings, fondant, cakes and more
Our.25 fl. oz. Bottles Neon food colours are designed to replicate the hues found in highlighter colours. They look awesome and bright!",Ktdorns,,us,832753.0,1
2401654,,おーいお茶,jp,B01LXUVUCX,exact,伊藤園 おーいお茶 緑茶 250ml 紙パック48本入,“おいしさの集大成”、2013年品質の「お～いお茶 緑茶」は、商品コンセプトである“香り一番”品質を追求し、さらに香り高く、味わい豊かになりました。,,伊藤園,,jp,1553814.0,3
1648940,,fringe,us,B00B5ARKC0,exact,Fringe: Season 5,,Factory sealed DVD,Warner Home Video,,us,640428.0,2
2079486,,skinny vertical shelf,us,B08YR581F1,exact,"Rolanstar 5-Tier Storage Rack, Rustic Free-Standing Shelf Units, Narrow Display Wood Shelves with Top Edge Metal Frame, Side Corner Bookshelf for Living Room, Bathroom, Balcony, Kitchen, Rustic Brown",Rolanstar shelf unit,"【5-tier Sturdy Bookcase】 This bookcase is made of high quality particle board and thicken metal frame, which ensures the stability and durability. Dimensions: 17.7”L x13.78”W x 58.27”H inches, each panel of the bookcase can hold up to 44lbs(20kg). With adjustable feet pad, the free standing shelf will not shake or waggle.
【Vintage Industrial Bookshelf】 Constructed with rustic wooden shelves and black metal frames , this bookcase can bring a linear industrial charm and retro warm element to your room. With a neutral color scheme and simple design, the storage shelf can mesh with any home decor. A great display and storage choice for your bedroom, living room, kitchen or office.
【Safe and Reliable】 The storage shelf rack with top edge is designed to protect your books,photos and plants from falling. The raw materials meet the EPA TSCA Title VI and Carb Certification. All we offer is for a safe and healthy living environment.
【Easy Setup and Clean】 By Following the detailed instruction and using the tools provided(L shaped allen wrench), assembly completed easily. The rack can easily be cleaned with a wet rag.
【Top Wood Edge & Anti-falling】 The wood edge are added on the storage rack to prevent the bottles, flasks, jars, cans, and what not from falling. Anti-falling accessory included preventing injury from unexpected tipping of furniture.",Rolanstar,,us,1121216.0,3
2614937,,4年1組 命の授業─金森学級の35人,jp,B09GFNSS3J,exact,中国ドラマ『不説再見』DVD-BOX 任嘉倫 アレンレン 張鈞甯 チャンチュンニン Never Say Goodbye 全話 中国盤,中国ドラマ『不説再見』DVD-BOX 任嘉倫 アレンレン 張鈞甯 チャンチュンニン Never Say Goodbye 全話 中国盤です。,中国ドラマ『不説再見』DVD-BOX 任嘉倫 アレンレン 張鈞甯 チャンチュンニン Never Say Goodbye 全話 中国盤です。,ノーブランド品,,jp,1763941.0,3
192302,6499.0,kids graffiti shirts,us,B07SPGZ3HQ,exact,Graffiti Monsters Premium T-Shirt,,"This premium t-shirt is made of lightweight fine jersey fabric
Fit: Men’s fit runs small, size up for a looser fit. Women’s fit is true to size, order usual size.",My Singing Monsters,Grey,us,,2
1110625,,10 lb test monofilament fishing line,us,B0091HE01S,substitute,"Berkley Trilene XT Filler 0.014 Inch Diameter Fishing Line, 10 Pound Test, Low Vis Green, 300 Yard Spool",,"Extra tough for ultra abrasion resistance
The best Tralee XT ever is the toughest and most flexible
Abrasion resistant tough against all rough or sharp objects
Abrasion resistant against sharp objects
Strong, durable design",Berkley,Low-Vis Green,us,259621.0,2
1048307,,lápiz ojos negro waterproof,es,B010UMODBE,substitute,"Maybelline New York Eyeliner Master Ink, Tono Matte",,"Su pincel flexible permite crear diseños y acabados distintos
Su fórmula de larga duración líquida suave
El resultado: eyeliner preciso e intenso
Acabado mate
Aporta un color extremadamente intenso que definela mirada",Maybelline New York,Tono Matte,es,209832.0,4
1656690,,fusion pro glode refill,us,B01KYDFM50,exact,"Gillette 8 Fusion Proglide Razor Blades NEW 8 PACK 100% AUTHENTIC, GENUINE NIB","Gillette Fusion ProGlide Razor Blades: Gillette's #1 razor blade on sensitive skin (in manual & power) with thinner, finer blades (first 4 blades) for less tug and pull (vs. Fusion)",,Gillette,,us,647771.0,5
1319633,,bendy,us,1338343920,exact,Joey Drew Studios Employee Handbook (Bendy and the Ink Machine),,,Scholastic Inc.,,us,380524.0,2
2214562,,womens seamless cheeky underwear,us,B073ZJTDCL,substitute,"Womens Underwear Boyshort Panties Cotton / Spandex - 10 Pack Colors and Patterns may Vary … (Large, Assorted)","These seamless Boy-short briefs are just what every women needs. The fabric is similar to a great pair of high end leggings. These have a bit shorter length than a Bike short. This cute underwear can machine wash and dry. Also easy to hand wash and keeps its shape. These women's boyshorts are made with the perfect blend of Cotton and spandex, making it a great addition to your underwear collection. -- EMJ712","CUTE, SEAMLESS CUT– Our Boyshort underwear for women offer a seam-free cut, making them the perfect panties for fitness, Yoga, bicycling, casual outings or for feeling sexy when you climb into bed
SOFT, BREATHABLE COMFORT – A premium blend of cotton and spandex, our women’s underwear is breathable and flexible for all-day relaxing comfort.
BEAUTIFUL COLORS & STYLES – Every order comes with 10 total sexy panties that come in a variety of assorted colors and styles for a fun surprise with each order!
STAY-IN-PLACE DESIGN – Better breathability, elastic waistband and seamless fabric makes our cotton underwear for women to keep from bunching or riding up.
100% MONEY-BACK GUARANTEE - Emprella underwear are backed by a 100% guarantee that you are fully satisfied with your product or receive your money back. We love you too :)",Emprella,10 Pk Assorted,us,1309688.0,4
